transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
77284,4/27/2023,07:54:50,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
77285,4/27/2023,07:57:05,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77286,4/27/2023,07:57:49,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77287,4/27/2023,07:57:52,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77288,4/27/2023,07:59:48,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77289,4/27/2023,08:00:34,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
77290,4/27/2023,08:01:09,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
77291,4/27/2023,08:01:18,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
77292,4/27/2023,08:01:18,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
77293,4/27/2023,08:01:55,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
77294,4/27/2023,08:04:02,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
77295,4/27/2023,08:04:15,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
77296,4/27/2023,08:04:26,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
77297,4/27/2023,08:04:51,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
77298,4/27/2023,08:04:51,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77299,4/27/2023,08:05:11,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77300,4/27/2023,08:05:11,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77301,4/27/2023,08:05:55,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
77302,4/27/2023,08:05:55,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
77303,4/27/2023,08:07:31,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77304,4/27/2023,08:07:31,3,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77305,4/27/2023,08:07:40,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
77306,4/27/2023,08:08:33,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77307,4/27/2023,08:08:36,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
77308,4/27/2023,08:10:04,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
77309,4/27/2023,08:10:04,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77310,4/27/2023,08:10:20,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
77311,4/27/2023,08:10:20,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
77312,4/27/2023,08:10:21,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
77313,4/27/2023,08:11:27,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
77314,4/27/2023,08:12:15,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77315,4/27/2023,08:12:40,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
77316,4/27/2023,08:12:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77317,4/27/2023,08:13:00,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
77318,4/27/2023,08:13:31,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
77319,4/27/2023,08:13:38,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77320,4/27/2023,08:13:48,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77321,4/27/2023,08:13:51,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
77322,4/27/2023,08:14:09,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77323,4/27/2023,08:14:24,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
77324,4/27/2023,08:14:24,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
77325,4/27/2023,08:14:38,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
77326,4/27/2023,08:15:29,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
77327,4/27/2023,08:16:53,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
77328,4/27/2023,08:19:08,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
77329,4/27/2023,08:20:34,3,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77330,4/27/2023,08:20:34,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
77331,4/27/2023,08:21:02,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
77332,4/27/2023,08:22:36,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
77333,4/27/2023,08:22:36,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
77334,4/27/2023,08:22:55,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77335,4/27/2023,08:23:22,3,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
77336,4/27/2023,08:23:58,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
77337,4/27/2023,08:24:07,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
77338,4/27/2023,08:24:58,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77339,4/27/2023,08:25:01,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77340,4/27/2023,08:25:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77341,4/27/2023,08:25:30,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77342,4/27/2023,08:26:25,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
77343,4/27/2023,08:26:25,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77344,4/27/2023,08:26:34,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77345,4/27/2023,08:27:05,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
77346,4/27/2023,08:27:06,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
77347,4/27/2023,08:27:06,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
77348,4/27/2023,08:27:10,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77349,4/27/2023,08:27:56,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77350,4/27/2023,08:28:41,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
77351,4/27/2023,08:28:41,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
77352,4/27/2023,08:28:41,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
77353,4/27/2023,08:29:23,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77354,4/27/2023,08:30:09,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
77355,4/27/2023,08:30:09,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
77356,4/27/2023,08:30:44,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
77357,4/27/2023,08:31:41,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
77358,4/27/2023,08:31:43,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77359,4/27/2023,08:31:57,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
77360,4/27/2023,08:31:57,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
77361,4/27/2023,08:32:08,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77362,4/27/2023,08:32:35,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
77363,4/27/2023,08:34:10,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77364,4/27/2023,08:34:57,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
77365,4/27/2023,08:36:24,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
77366,4/27/2023,08:39:35,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
77367,4/27/2023,08:39:54,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77368,4/27/2023,08:40:21,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
77369,4/27/2023,08:40:27,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
77370,4/27/2023,08:40:55,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
77371,4/27/2023,08:41:05,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
77372,4/27/2023,08:41:14,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
77373,4/27/2023,08:43:55,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
77374,4/27/2023,08:44:27,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77375,4/27/2023,08:46:24,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
77376,4/27/2023,08:46:30,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77377,4/27/2023,08:46:42,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77378,4/27/2023,08:46:42,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
77379,4/27/2023,08:46:42,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
77380,4/27/2023,08:46:46,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
77381,4/27/2023,08:46:46,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
77382,4/27/2023,08:47:38,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
77383,4/27/2023,08:47:43,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77384,4/27/2023,08:47:51,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77385,4/27/2023,08:48:23,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
77386,4/27/2023,08:48:39,3,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
77387,4/27/2023,08:49:04,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
77388,4/27/2023,08:50:42,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
77389,4/27/2023,08:51:16,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
77390,4/27/2023,08:51:25,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77391,4/27/2023,08:51:36,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
77392,4/27/2023,08:51:38,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
77393,4/27/2023,08:52:52,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77394,4/27/2023,08:53:01,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
77395,4/27/2023,08:53:49,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77396,4/27/2023,08:54:18,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77397,4/27/2023,08:55:55,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
77398,4/27/2023,08:56:34,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
77399,4/27/2023,08:56:42,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77400,4/27/2023,08:56:42,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77401,4/27/2023,08:56:42,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77402,4/27/2023,08:57:27,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
77403,4/27/2023,08:57:38,3,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77404,4/27/2023,08:57:45,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
77405,4/27/2023,08:57:56,3,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77406,4/27/2023,08:58:46,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
77407,4/27/2023,08:59:34,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77408,4/27/2023,08:59:52,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77409,4/27/2023,09:00:10,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
77410,4/27/2023,09:00:22,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
77411,4/27/2023,09:00:44,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77412,4/27/2023,09:01:23,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77413,4/27/2023,09:02:17,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
77414,4/27/2023,09:02:17,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
77415,4/27/2023,09:02:33,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77416,4/27/2023,09:03:16,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
77417,4/27/2023,09:03:37,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
77418,4/27/2023,09:03:58,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77419,4/27/2023,09:04:04,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
77420,4/27/2023,09:04:04,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
77421,4/27/2023,09:04:48,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
77422,4/27/2023,09:04:51,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
77423,4/27/2023,09:04:51,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
77424,4/27/2023,09:05:14,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77425,4/27/2023,09:05:40,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77426,4/27/2023,09:06:24,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77427,4/27/2023,09:06:24,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
77428,4/27/2023,09:06:52,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77429,4/27/2023,09:06:52,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
77430,4/27/2023,09:07:10,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
77431,4/27/2023,09:07:10,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77432,4/27/2023,09:07:36,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
77433,4/27/2023,09:10:17,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
77434,4/27/2023,09:10:47,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77435,4/27/2023,09:10:47,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
77436,4/27/2023,09:12:13,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
77437,4/27/2023,09:12:13,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
77438,4/27/2023,09:12:43,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
77439,4/27/2023,09:13:24,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
77440,4/27/2023,09:13:39,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
77441,4/27/2023,09:14:00,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
77442,4/27/2023,09:15:03,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77443,4/27/2023,09:15:57,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77444,4/27/2023,09:16:16,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
77445,4/27/2023,09:16:43,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
77446,4/27/2023,09:17:22,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
77447,4/27/2023,09:18:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77448,4/27/2023,09:18:31,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77449,4/27/2023,09:18:34,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
77450,4/27/2023,09:18:34,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
77451,4/27/2023,09:19:04,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77452,4/27/2023,09:19:11,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
77453,4/27/2023,09:21:40,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
77454,4/27/2023,09:22:11,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
77455,4/27/2023,09:22:21,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
77456,4/27/2023,09:22:23,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
77457,4/27/2023,09:22:23,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
77458,4/27/2023,09:22:37,3,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
77459,4/27/2023,09:22:57,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
77460,4/27/2023,09:23:03,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
77461,4/27/2023,09:23:04,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
77462,4/27/2023,09:23:51,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
77463,4/27/2023,09:23:54,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
77464,4/27/2023,09:23:58,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77465,4/27/2023,09:24:01,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
77466,4/27/2023,09:24:11,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77467,4/27/2023,09:24:45,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
77468,4/27/2023,09:25:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77469,4/27/2023,09:25:23,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
77470,4/27/2023,09:25:23,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
77471,4/27/2023,09:25:50,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
77472,4/27/2023,09:25:57,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
77473,4/27/2023,09:26:52,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
77474,4/27/2023,09:26:52,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
77475,4/27/2023,09:26:56,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
77476,4/27/2023,09:26:56,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
77477,4/27/2023,09:26:56,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
77478,4/27/2023,09:27:28,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
77479,4/27/2023,09:27:29,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
77480,4/27/2023,09:27:29,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
77481,4/27/2023,09:27:33,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
77482,4/27/2023,09:28:22,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77483,4/27/2023,09:28:28,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77484,4/27/2023,09:28:28,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77485,4/27/2023,09:28:35,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
77486,4/27/2023,09:28:41,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
77487,4/27/2023,09:28:41,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
77488,4/27/2023,09:29:47,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
77489,4/27/2023,09:29:53,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
77490,4/27/2023,09:30:15,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77491,4/27/2023,09:30:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
77492,4/27/2023,09:30:50,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
77493,4/27/2023,09:32:03,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
77494,4/27/2023,09:32:03,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
77495,4/27/2023,09:32:21,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
77496,4/27/2023,09:32:43,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77497,4/27/2023,09:32:51,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
77498,4/27/2023,09:32:51,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
77499,4/27/2023,09:33:26,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77500,4/27/2023,09:33:41,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
77501,4/27/2023,09:35:54,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
77502,4/27/2023,09:36:00,3,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
77503,4/27/2023,09:36:14,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
77504,4/27/2023,09:36:27,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
77505,4/27/2023,09:36:50,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
77506,4/27/2023,09:37:10,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
77507,4/27/2023,09:38:44,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
77508,4/27/2023,09:38:44,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
77509,4/27/2023,09:39:47,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
77510,4/27/2023,09:39:51,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
77511,4/27/2023,09:42:41,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
77512,4/27/2023,09:42:49,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
77513,4/27/2023,09:42:49,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
77514,4/27/2023,09:44:15,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77515,4/27/2023,09:44:26,3,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
77516,4/27/2023,09:45:09,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
77517,4/27/2023,09:45:49,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
77518,4/27/2023,09:47:14,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
77519,4/27/2023,09:47:33,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
